Id,Weekly_Sales
13_42_2013-07-26,6902.380300232236
13_44_2012-11-02,4171.94394282072
13_44_2012-11-09,5219.408502898595
13_44_2012-11-16,9279.962866463418
13_44_2012-11-23,11943.704200422306
13_44_2012-11-30,20748.323390955356
13_44_2012-12-07,3108.134664278571
13_44_2012-12-14,2726.903735014605
13_44_2012-12-21,3852.5646170285063
13_44_2012-12-28,87111.22839194568
13_44_2013-01-04,80296.64427166947
13_44_2013-01-11,3423.4599488728363
13_44_2013-01-18,9280.22466806286
13_44_2013-01-25,11334.999543549553
13_44_2013-02-01,39368.34456102739
13_44_2013-02-08,3016.431197609324
13_44_2013-02-15,10117.75363644906
13_44_2013-02-22,2112.006756487371
13_44_2013-03-01,4742.6313883104285
13_44_2013-03-08,434.10480434887535
13_44_2013-03-15,14041.340873889048
13_44_2013-03-22,1674.4249179729647
13_44_2013-03-29,13101.799894738084
13_44_2013-04-05,664.0760221662491
13_44_2013-04-12,1069.7600028924774
13_44_2013-04-19,13889.482856095832
13_44_2013-04-26,8137.921525384421
13_44_2013-05-03,64103.952708999415
13_44_2013-05-10,28405.756596120915
13_44_2013-05-17,50097.206354523856
13_44_2013-05-24,18787.821156457314
13_44_2013-05-31,33359.82108286687
13_44_2013-06-07,31093.60729523966
13_44_2013-06-14,3478.1526343237847
13_44_2013-06-21,3884.839396061716
13_44_2013-06-28,19584.709463938405
13_44_2013-07-05,119370.52683394324
13_44_2013-07-12,79856.91286468839
13_44_2013-07-19,172885.9430750834
13_44_2013-07-26,52384.85821209233
13_45_2012-11-02,77628.44696426409
13_45_2012-11-09,133436.3796436036
13_45_2012-11-16,10858.077685551027
13_45_2012-11-23,27645.568336168613
13_45_2012-11-30,16510.253234860502
13_45_2012-12-07,439.9186066319009
13_45_2012-12-14,44685.20734582672
13_45_2012-12-21,81318.10282391334
13_46_2012-11-02,22828.832869726506
13_46_2012-11-09,45287.47801569043
13_46_2012-11-16,44090.736800439336
13_46_2012-11-23,5772.5215241412625
13_46_2012-11-30,41598.91586125772
13_46_2012-12-07,39005.13552049772
13_46_2012-12-14,35473.19748913913
13_46_2012-12-21,34855.16217593864
13_46_2012-12-28,20393.62101055991
13_46_2013-01-04,9051.97131037224
13_46_2013-01-11,52022.046686474154
13_46_2013-01-18,26525.310644387428
13_46_2013-01-25,14355.87493068276
13_46_2013-02-01,16876.35152182159
13_46_2013-02-08,17150.48700459249
13_46_2013-02-15,3275.9930787541557
13_46_2013-02-22,8876.822294118798
13_46_2013-03-01,8130.765191025683
13_46_2013-03-08,17371.10396334103
13_46_2013-03-15,34134.880365359415
13_46_2013-03-22,12969.38719336645
13_46_2013-03-29,19307.869961347795
13_46_2013-04-05,14964.012127095002
13_46_2013-04-12,3640.889370085598
13_46_2013-04-19,2343.3471139849335
13_46_2013-04-26,7307.8411998346955
13_46_2013-05-03,4453.50402582464
13_46_2013-05-10,5839.538647080627
13_46_2013-05-17,9738.636875402446
13_46_2013-05-24,13245.044917437666
13_46_2013-05-31,21166.04143217235
13_46_2013-06-07,3397.3940644119702
13_46_2013-06-14,2277.216902655934
13_46_2013-06-21,3876.955975884705
13_46_2013-06-28,93682.6176765317
13_46_2013-07-05,82157.568744226
13_46_2013-07-12,3430.2323774300166
13_46_2013-07-19,9653.578162225489
13_46_2013-07-26,9521.707305801536
13_47_2012-12-28,40633.226120341664
13_48_2012-11-02,2306.7857895914326
13_48_2012-11-09,8327.974301113283
13_48_2012-11-16,1776.1228164799024
13_48_2012-11-23,4630.060419526452
13_48_2012-11-30,746.7392377342675
13_48_2012-12-07,13805.104719818448
13_48_2012-12-14,2591.506130927249
13_48_2012-12-21,13466.470622690436
13_48_2012-12-28,825.4385394858922
13_48_2013-01-04,1126.2017665940323
13_48_2013-01-11,13506.194864755636
13_48_2013-01-18,8404.613971771621
13_48_2013-01-25,67520.23115405
13_48_2013-02-01,30606.521830568443
13_48_2013-02-08,58057.939094690315
13_48_2013-02-15,20237.280467385575
13_48_2013-02-22,36248.80945764393
13_48_2013-03-01,32498.230774710006
13_48_2013-03-08,5050.447339823971
13_48_2013-03-15,4526.679358491568
13_48_2013-03-22,22625.7928527529
13_48_2013-03-29,125619.28851646157
13_48_2013-04-05,82235.51067605655
13_48_2013-04-12,180931.91009811073
13_48_2013-04-19,54823.612242447634
13_48_2013-04-26,80892.87243538514
13_48_2013-05-03,138613.3393376309
13_48_2013-05-10,10956.43615896987
13_48_2013-05-17,30617.50615860843
13_48_2013-05-24,14914.157824203881
13_48_2013-05-31,476.81676579415796
13_48_2013-06-07,51910.57627296138
13_48_2013-06-14,75283.33330444957
13_48_2013-06-21,18561.029267016485
13_48_2013-06-28,43477.44979251185
13_48_2013-07-05,39862.8189159446
13_48_2013-07-12,5494.816275744922
13_48_2013-07-19,40384.51347292156
13_49_2012-11-02,38592.589482785006
13_49_2012-11-09,34129.82562744139
13_49_2012-11-16,36746.31687776484
13_49_2012-11-23,25065.019672598988
13_49_2012-11-30,8632.457247073467
13_49_2012-12-07,48165.41010171292
13_49_2012-12-14,25144.60224345532
13_49_2012-12-21,12347.678529813573
13_49_2012-12-28,18198.810586822725
13_49_2013-01-04,23400.36147742755
13_49_2013-01-11,4824.977145838776
13_49_2013-01-18,6648.4033979242995
13_49_2013-01-25,8406.376484063314
13_49_2013-02-01,15889.894759556337
13_49_2013-02-08,35060.15958490962
13_49_2013-02-15,13547.374615950048
13_49_2013-02-22,19441.493281590898
13_49_2013-03-01,14567.731221106473
13_49_2013-03-08,3869.6041582739463
13_49_2013-03-15,2258.7016008036853
13_49_2013-03-22,7432.328713314423
13_49_2013-03-29,4014.909073870978
13_49_2013-04-05,5513.365287459377
13_49_2013-04-12,7842.5099477453405
13_49_2013-04-19,12091.796472560216
13_49_2013-04-26,21850.433110807637
13_49_2013-05-03,2982.2438536623804
13_49_2013-05-10,2268.933729941879
13_49_2013-05-17,3873.0918673157607
13_49_2013-05-24,89021.21708013809
13_49_2013-05-31,78238.69206634686
13_49_2013-06-07,3197.83430428546
13_49_2013-06-14,8516.75155790886
13_49_2013-06-21,11818.378307350067
13_49_2013-06-28,39519.19984511062
13_49_2013-07-05,1905.8325899257427
13_49_2013-07-12,8818.005019237728
13_49_2013-07-19,2626.715780022338
13_49_2013-07-26,4344.901850516571
13_50_2012-11-02,416.0649736485172
13_50_2012-11-09,14626.540830104506
13_50_2012-11-16,1616.6531057206575
13_50_2012-11-23,12995.356797652728
13_50_2012-11-30,791.4818833777491
13_50_2012-12-07,1218.4251394273213
13_50_2012-12-14,15583.572548676528
13_50_2012-12-21,7957.353082995668
13_50_2012-12-28,60235.345416421005
13_50_2013-01-04,28042.517268718966
13_50_2013-01-11,49584.63504425043
13_50_2013-01-18,21867.950700604553
13_50_2013-01-25,34046.269410740664
13_50_2013-02-01,32374.694749176186
13_50_2013-02-08,4249.795425482131
13_50_2013-02-15,4321.920829944119
13_50_2013-02-22,19497.12813830932
13_50_2013-03-01,124190.84056276285
13_50_2013-03-08,82631.01604099564
13_50_2013-03-15,183258.77502259408
13_50_2013-03-22,52003.70874089236
13_50_2013-03-29,81627.37463859118
13_50_2013-04-05,136621.91813565462
13_50_2013-04-12,9564.127263630304
13_50_2013-04-19,29441.71045252732
13_50_2013-04-26,16335.27424878195
13_50_2013-05-03,393.4150120434829
13_50_2013-05-10,47636.02164415246
13_50_2013-05-17,76197.98948575144
13_50_2013-05-24,18846.594662033523
13_50_2013-05-31,43181.56589262165
13_50_2013-06-07,38405.79545311222
13_50_2013-06-14,4930.119562164486
13_50_2013-06-21,36823.270481325926
13_50_2013-06-28,37596.491634242375
13_50_2013-07-05,32073.851479112127
13_50_2013-07-12,35127.835400446646
13_50_2013-07-19,23191.364358117415
13_50_2013-07-26,7366.612440002501
13_52_2012-11-02,48312.566383099285
13_52_2012-11-09,25421.66100814741
13_52_2012-11-16,11092.674924123381
13_52_2012-11-23,18513.717784922857
13_52_2012-11-30,20394.795997292207
13_52_2012-12-07,4483.97499038496
13_52_2012-12-14,7030.814054357951
13_52_2012-12-21,7305.144147138921
13_52_2012-12-28,16257.335992031172
13_52_2013-01-04,32931.015495897635
13_52_2013-01-11,10879.006270763488
13_52_2013-01-18,17168.34993750687
13_52_2013-01-25,13437.359660317608
13_52_2013-02-01,3436.1119953721436
13_52_2013-02-08,2270.5087080867693
13_52_2013-02-15,7187.159270695781
13_52_2013-02-22,4098.710608921812
13_52_2013-03-01,4976.076838888509
13_52_2013-03-08,8904.128479364477
13_52_2013-03-15,10834.625082890248
13_52_2013-03-22,18977.201193761724
13_52_2013-03-29,2886.2556636093
13_52_2013-04-05,2015.6006711284153
13_52_2013-04-12,3958.4331412945144
13_52_2013-04-19,84423.69565593463
13_52_2013-04-26,78544.92583290512
13_52_2013-05-03,3085.413544324548
13_52_2013-05-10,8843.50839250469
13_52_2013-05-17,10777.09767459609
13_52_2013-05-24,40072.65633526814
13_52_2013-05-31,2652.257512350632
13_52_2013-06-07,9727.753368026611
13_52_2013-06-14,2371.896480829932
13_52_2013-06-21,4413.5938440122645
13_52_2013-06-28,196.86589226425747
13_52_2013-07-05,13396.396075965275
13_52_2013-07-12,1561.902820547454
13_52_2013-07-19,11066.504004350989
13_52_2013-07-26,649.0660673161166
13_54_2012-11-02,986.8145797639578
13_54_2012-11-16,14292.661549750934
13_54_2012-11-30,8443.74043344155
13_54_2012-12-07,56896.290183126315
13_54_2012-12-21,28975.778996361714
13_54_2012-12-28,49316.32751737951
13_54_2013-01-04,20521.502870535474
13_54_2013-01-11,33677.225499836204
13_54_2013-01-18,31931.12934667342
13_54_2013-01-25,4050.6929599628547
13_54_2013-02-01,3936.1920390406954
13_54_2013-02-15,18266.795054584523
13_54_2013-02-22,122508.5996476345
13_54_2013-03-01,81206.89875665869
13_54_2013-03-08,177824.39007074147
13_54_2013-03-15,51989.183601622775
13_54_2013-03-22,79361.62483564872
13_54_2013-03-29,134961.57900863068
13_54_2013-04-05,7380.8869629430665
13_54_2013-04-12,28181.185522999076
13_54_2013-04-19,16392.673902927618
13_54_2013-05-03,166.0712649449643
13_54_2013-05-17,46895.638007194015
13_54_2013-05-24,75730.84270532927
13_54_2013-05-31,22922.2676807924
13_54_2013-06-07,43156.59246194483
13_54_2013-06-14,42131.90450763453
13_54_2013-06-21,5022.99864593067
13_54_2013-07-05,37910.41059720729
13_54_2013-07-19,37976.011898591525
13_54_2013-07-26,36045.26982669223
13_55_2012-11-02,34572.10183397807
13_55_2012-11-09,22707.362208905666
13_55_2012-11-16,7387.928537370689
13_55_2012-11-23,48723.71173043205
13_55_2012-11-30,26002.491489367956
13_55_2012-12-07,10781.815702207867
13_55_2012-12-14,18305.322936173478
13_55_2012-12-21,20658.499664216637
13_55_2012-12-28,4345.38025035768
13_55_2013-01-04,7487.037042009962
13_55_2013-01-11,7365.938836902362
13_55_2013-01-18,16301.655586339282
13_55_2013-01-25,33996.06886687746
13_55_2013-02-01,12046.134754762028
13_55_2013-02-08,16961.154501624776
13_55_2013-02-15,14374.285724685336
13_55_2013-02-22,3836.6285042541
13_55_2013-03-01,2021.4601888257328
13_55_2013-03-08,6969.427812990238
13_55_2013-03-15,4212.488649581552
13_55_2013-03-22,5056.188976082062
13_55_2013-03-29,8455.182590423758
13_55_2013-04-05,11850.503594894943
13_55_2013-04-12,19523.575133021932
13_55_2013-04-19,3131.165466192282
13_55_2013-04-26,2369.670299769844
13_55_2013-05-03,4189.466795721562
13_55_2013-05-10,83606.92803097967
13_55_2013-05-17,79857.38031942194
13_55_2013-05-24,2644.7126522910385
13_55_2013-05-31,9280.097321574274
13_55_2013-06-07,10944.18057947158
13_55_2013-06-14,39343.44897578065
13_55_2013-06-21,2538.0437075820055
13_55_2013-06-28,10322.40862449365
13_55_2013-07-05,2467.1042018311396
13_55_2013-07-12,4656.5308400599815
13_55_2013-07-19,13683.407120453996
13_55_2013-07-26,1859.5290012677344
13_56_2012-11-02,11970.178612725038
13_56_2012-11-09,725.5798743704039
13_56_2012-11-16,1068.0106373015324
13_56_2012-11-23,13948.983028602142
13_56_2012-11-30,8168.63569558152
13_56_2012-12-07,62974.430255980566
13_56_2012-12-14,28322.304484354034
13_56_2012-12-21,49040.64914206682
13_56_2012-12-28,18670.795043428094
13_56_2013-01-04,33202.204833161355
13_56_2013-01-11,31184.46616880183
13_56_2013-01-18,3276.3925388480116
13_56_2013-01-25,3804.9309554644683
13_56_2013-02-01,19493.11844186279
13_56_2013-02-08,118324.49696022081
13_56_2013-02-15,79888.3008594013
13_56_2013-02-22,171831.10119733532
13_56_2013-03-01,52688.87429448154
13_56_2013-03-08,76626.86668676454
13_56_2013-03-15,132579.415945326
13_56_2013-03-22,10086.285851150275
13_56_2013-03-29,27151.967131668127
13_56_2013-04-05,15524.230783262758
13_56_2013-04-12,537.16273164831
13_56_2013-04-19,44610.33418479274
13_56_2013-04-26,79906.96986180525
13_56_2013-05-03,35516.64335062329
13_56_2013-05-10,48549.603325297234
13_56_2013-05-17,41269.93037360474
13_56_2013-05-24,6165.645446052191
13_56_2013-05-31,49670.71264668893
13_56_2013-06-07,38618.92328298841
13_56_2013-06-14,45472.01824218723
13_56_2013-06-21,32659.26236210025
13_56_2013-06-28,22305.330048212127
13_56_2013-07-05,8776.040971334705
13_56_2013-07-12,48528.76732785274
13_56_2013-07-19,27174.863737549826
13_56_2013-07-26,13111.889179538415
13_58_2012-11-02,19107.097571015358
13_58_2012-11-09,16036.697118444254
13_58_2012-11-16,2690.1620548748356
13_58_2012-11-23,8218.63193646369
13_58_2012-11-30,7451.306881599129
13_58_2012-12-07,17628.64023538357
13_58_2012-12-14,36241.13874739331
13_58_2012-12-21,14260.172414837236
13_58_2012-12-28,17788.77647515948
13_58_2013-01-04,13385.216128145532
13_58_2013-01-11,3191.6566074806215
13_58_2013-01-18,1644.587015892418
13_58_2013-01-25,6780.87612581846
13_58_2013-02-01,4972.60764349729
13_58_2013-02-08,5561.123446355283
13_58_2013-02-15,9913.813054422752
13_58_2013-02-22,13309.683340358297
13_58_2013-03-01,24346.1268325403
13_58_2013-03-08,3917.1077890127203
13_58_2013-03-15,2911.6465218138273
13_58_2013-03-22,2727.390510066654
13_58_2013-03-29,91347.08800457764
13_58_2013-04-05,80325.56321198169
13_58_2013-04-12,1224.508172361425
13_58_2013-04-19,8155.363451975809
13_58_2013-04-26,8726.739376303723
13_58_2013-05-03,42015.811723093844
13_58_2013-05-10,1319.5613604480475
13_58_2013-05-17,9469.330450851561
13_58_2013-05-24,1845.6476250755218
13_58_2013-05-31,3765.238926608865
13_58_2013-06-07,-154.237173924005
13_58_2013-06-14,13996.241132353485
13_58_2013-06-21,2825.7501938222076
13_58_2013-06-28,13737.741110732954
13_58_2013-07-05,276.15693292260715
13_58_2013-07-12,597.4604402515456
13_58_2013-07-19,12686.599458554341
13_58_2013-07-26,11053.542314311879
13_59_2012-11-02,70143.21684664061
13_59_2012-11-09,29018.67953439385
13_59_2012-11-16,58436.70015119182
13_59_2012-11-23,20514.8848180365
13_59_2012-11-30,35552.38424830941
13_59_2012-12-07,36508.56468590703
13_59_2012-12-14,4305.855940245187
13_59_2012-12-21,4255.026631882568
13_59_2012-12-28,20289.8539404008
13_59_2013-01-04,123358.40215331397
13_59_2013-01-11,83985.94316723078
13_59_2013-01-18,180298.7132698757
13_59_2013-01-25,54496.8118246115
13_59_2013-02-01,84312.07935596001
13_59_2013-02-08,145076.74548688793
13_59_2013-02-15,10465.630558412788
13_59_2013-02-22,32083.810434813764
13_59_2013-03-01,14592.38038121704
13_59_2013-03-08,-215.84084554026308
13_59_2013-03-15,41710.622620271904
13_59_2013-03-22,79630.65025561035
13_59_2013-03-29,19772.73886869048
13_59_2013-04-05,47930.97110036723
13_59_2013-04-12,37543.213010357205
13_59_2013-04-19,6688.231658244078
13_59_2013-04-26,49489.2172037279
13_59_2013-05-03,37402.576177272465
13_59_2013-05-10,49255.078923014175
13_59_2013-05-17,33916.50617926753
13_59_2013-05-24,22931.25805347741
13_59_2013-05-31,10143.083274359613
13_59_2013-06-07,50070.27985347842
13_59_2013-06-14,24981.626003769816
13_59_2013-06-21,19777.42008242376
13_59_2013-06-28,16857.643623562464
13_59_2013-07-05,11408.824213603593
13_59_2013-07-12,2956.3234201183523
13_59_2013-07-19,8872.94761070714
13_59_2013-07-26,8376.158175193623
13_60_2012-11-02,17209.503053527784
13_60_2012-11-09,30545.690050336318
13_60_2012-11-16,11629.749721452485
13_60_2012-11-23,15588.799533237196
13_60_2012-11-30,14705.469048720399
13_60_2012-12-07,2513.27943628606
13_60_2012-12-14,1316.299396732856
13_60_2012-12-21,6374.20632697428
13_60_2012-12-28,4652.7729852124285
13_60_2013-01-04,5450.0375462169195
13_60_2013-01-11,10002.381433443814
13_60_2013-01-18,12776.894633841153
13_60_2013-01-25,22016.180458167157
13_60_2013-02-01,3477.12884234174
13_60_2013-02-08,2309.3877204606833
13_60_2013-02-15,3419.483468124305
13_60_2013-02-22,91123.68257929382
13_60_2013-03-01,79184.40079405987
13_60_2013-03-08,3095.949813037075
13_60_2013-03-15,8909.348556517833
13_60_2013-03-22,9548.429255388948
13_60_2013-03-29,41853.40116939357
13_60_2013-04-05,1735.7611278498198
13_60_2013-04-12,8774.583916406067
13_60_2013-04-19,2338.32690544188
13_60_2013-04-26,3823.876850054025
13_60_2013-05-03,13038.786721976738
13_60_2013-05-10,4809.449490647981
13_60_2013-05-17,12892.025327868492
13_60_2013-05-24,597.0574032415185
13_60_2013-05-31,1018.4439891122101
13_60_2013-06-07,15045.805541706986
13_60_2013-06-14,8845.008182416404
13_60_2013-06-21,66096.93755831476
13_60_2013-06-28,31393.80837343375
13_60_2013-07-05,54213.74264817976
13_60_2013-07-12,21299.877310883883
13_60_2013-07-19,37535.301497747096
13_60_2013-07-26,34651.94017375181
13_67_2012-11-02,4939.3535134682315
13_67_2012-11-09,5011.803743888441
13_67_2012-11-16,18587.54703128452
13_67_2012-11-23,122404.3005322543
13_67_2012-11-30,84254.84986359511
13_67_2012-12-07,181300.29658861939
13_67_2012-12-14,54736.417948323884
13_67_2012-12-21,86191.83741491416
13_67_2012-12-28,148953.12262859262
13_67_2013-01-04,9020.616481129004
13_67_2013-01-11,31768.547121403808
13_67_2013-01-18,15725.519224749987
13_67_2013-01-25,458.3974904013969
13_67_2013-02-01,36090.30469762134
13_67_2013-02-08,79139.93833049643
13_67_2013-02-15,26352.212741482323
13_67_2013-02-22,47217.760010272556
13_67_2013-03-01,35755.912146634546
13_67_2013-03-08,6787.543107037069
13_67_2013-03-15,47651.23733294907
13_67_2013-03-22,36777.37130428926
13_67_2013-03-29,48622.20186953685
13_67_2013-04-05,35414.17241552092
13_67_2013-04-12,21873.17152258744
13_67_2013-04-19,9596.26635769758
13_67_2013-04-26,49062.82105912139
13_67_2013-05-03,24075.21881622092
13_67_2013-05-10,23241.812028582226
13_67_2013-05-17,15463.957521627917
13_67_2013-05-24,4514.7709344475425
13_67_2013-05-31,2717.8690291264097
13_67_2013-06-07,8796.669788527717
13_67_2013-06-14,8185.383654992734
13_67_2013-06-21,15736.103901617587
13_67_2013-06-28,29303.057858735367
13_67_2013-07-05,9979.675266409544
13_67_2013-07-12,14726.217673946232
13_67_2013-07-19,11529.884769001734
13_67_2013-07-26,2080.400407010792
13_71_2012-11-02,548.0504463765797
13_71_2012-11-09,6195.549328986225
13_71_2012-11-16,5444.007127673212
13_71_2012-11-23,4984.572905037833
13_71_2012-11-30,10510.840678228526
13_71_2012-12-07,11460.503280431245
13_71_2012-12-14,20544.22144735699
13_71_2012-12-21,3156.843409507134
13_71_2012-12-28,946.563626887112
13_71_2013-01-04,3295.2819835319656
13_71_2013-01-11,87123.73435000889
13_71_2013-01-18,76209.39733377364
13_71_2013-01-25,2103.8926184963125
13_71_2013-02-01,9008.385851465064
13_71_2013-02-08,9323.59737849792
13_71_2013-02-15,41834.260076573475
13_71_2013-02-22,348.8358204543902
13_71_2013-03-01,6996.066279519009
13_71_2013-03-08,2106.6349363774225
13_71_2013-03-15,3222.746843339331
13_71_2013-03-22,-320.8012566795274
13_71_2013-03-29,12435.155976070528
13_71_2013-04-05,3432.2854158647237
13_71_2013-04-12,9766.403399687038
13_71_2013-04-19,157.48039759598487
13_71_2013-04-26,616.6579454205273
13_71_2013-05-03,13966.318722398115
13_71_2013-05-10,8492.65962814154
13_71_2013-05-17,64064.619255431
13_71_2013-05-24,29442.447503533127
13_71_2013-05-31,53803.15895709603
13_71_2013-06-07,19236.40683491562
13_71_2013-06-14,35820.42573453566
13_71_2013-06-21,32143.659534580558
13_71_2013-06-28,5130.961710445024
13_71_2013-07-05,4769.886772363626
13_71_2013-07-12,17731.345785100013
13_71_2013-07-19,119389.41763728886
13_71_2013-07-26,81669.79062742123
13_72_2012-11-02,175449.96273212295
13_72_2012-11-09,54753.35656989523
13_72_2012-11-16,84411.4608621911
13_72_2012-11-23,151444.87596897205
13_72_2012-11-30,9309.455803800149
13_72_2012-12-07,30816.436008610704
13_72_2012-12-14,13551.259830494037
13_72_2012-12-21,-357.020133242976
13_72_2012-12-28,41918.75319037244
13_72_2013-01-04,79404.91569549227
13_72_2013-01-11,20191.42179919975
13_72_2013-01-18,45459.11634092434
13_72_2013-01-25,40621.027979266786
13_72_2013-02-01,6409.569682890033
13_72_2013-02-08,44611.99225304598
13_72_2013-02-15,37145.75283355937
13_72_2013-02-22,41898.541783814
13_72_2013-03-01,32100.35087659698
13_72_2013-03-08,18360.661371354392
13_72_2013-03-15,8096.716646962682
13_72_2013-03-22,50320.864398276724
13_72_2013-03-29,25931.266809997156
13_72_2013-04-05,14346.367883563074
13_72_2013-04-12,17254.80674470425
13_72_2013-04-19,12162.357823274591
13_72_2013-04-26,2967.9820534950686
13_72_2013-05-03,7861.910438499296
13_72_2013-05-10,7074.647745977161
13_72_2013-05-17,16257.45109137782
13_72_2013-05-24,31031.884448192646
13_72_2013-05-31,10585.238124334272
13_72_2013-06-07,15556.930690988926
13_72_2013-06-14,13503.646992792912
13_72_2013-06-21,2692.8101743372786
13_72_2013-06-28,1256.3662549449357
13_72_2013-07-05,6478.335167336626
13_72_2013-07-12,5225.707921777644
13_72_2013-07-19,4726.814474425461
13_72_2013-07-26,10303.535899144856
13_74_2012-11-02,12356.291941224259
13_74_2012-11-09,19898.67642449502
13_74_2012-11-16,3560.198177544304
13_74_2012-11-23,1912.4902999830024
13_74_2012-11-30,3356.6930005503605
13_74_2012-12-07,87401.25547442488
13_74_2012-12-14,79134.66450153624
13_74_2012-12-21,2303.0627560999183
13_74_2012-12-28,8468.073456086404
13_74_2013-01-04,8961.987167709465
13_74_2013-01-11,41810.05762048394
13_74_2013-01-18,2777.8048099922826
13_74_2013-01-25,8038.800410671897
13_74_2013-02-01,2343.195124825583
13_74_2013-02-08,3788.5932888924026
13_74_2013-02-15,-34.85465397446321
13_74_2013-02-22,11899.00963876685
13_74_2013-03-01,4410.533767432851
13_74_2013-03-08,10604.10567001712
13_74_2013-03-15,274.86344447325
13_74_2013-03-22,689.8217239592774
13_74_2013-03-29,13270.311307558024
13_74_2013-04-05,8588.428249783788
13_74_2013-04-12,65492.78936027894
13_74_2013-04-19,30549.46164472956
13_74_2013-04-26,55418.741000393435
13_74_2013-05-03,19840.423632268747
13_74_2013-05-10,36641.97205570964
13_74_2013-05-17,34161.77862046648
13_74_2013-05-24,4436.843393914135
13_74_2013-05-31,4744.2848998954805
13_74_2013-06-07,18275.9798977728
13_74_2013-06-14,119766.75664113792
13_74_2013-06-21,79938.60231866433
13_74_2013-06-28,173649.11344685775
13_74_2013-07-05,53886.244959888696
13_74_2013-07-12,82632.488125953
13_74_2013-07-19,143732.6055560033
13_74_2013-07-26,8819.955602429158
13_79_2012-11-02,29291.86694737599
13_79_2012-11-09,14214.084194732839
13_79_2012-11-16,426.2551183979395
13_79_2012-11-23,43497.13136304185
13_79_2012-11-30,78919.55055813989
13_79_2012-12-07,20487.24317633879
13_79_2012-12-14,45992.535512488896
13_79_2012-12-21,39505.497223585466
13_79_2012-12-28,6247.907245100575
13_79_2013-01-04,45548.06760408765
13_79_2013-01-11,39928.3066308505
13_79_2013-01-18,37724.341402434766
13_79_2013-01-25,33635.87826578354
13_79_2013-02-01,18220.768359221318
13_79_2013-02-08,8561.16998202836
13_79_2013-02-15,49680.404277703434
13_79_2013-02-22,25696.88666295708
13_79_2013-03-01,13974.647778015682
13_79_2013-03-08,17356.494898469675
13_79_2013-03-15,12862.526813010925
13_79_2013-03-22,3024.8040458754353
13_79_2013-03-29,8205.558581712972
13_79_2013-04-05,7313.434911624256
13_79_2013-04-12,15934.632040407398
13_79_2013-04-19,31856.085516600662
13_79_2013-04-26,10880.07789390848
13_79_2013-05-03,15847.34135328755
13_79_2013-05-10,13009.011061089936
13_79_2013-05-17,2733.4121701684135
13_79_2013-05-24,1284.2885023546764
13_79_2013-05-31,7621.876189127156
13_79_2013-06-07,5725.642175293907
13_79_2013-06-14,4907.227648036401
13_79_2013-06-21,10249.190718224998
13_79_2013-06-28,11355.149345077625
13_79_2013-07-05,20692.90954185439
13_79_2013-07-12,3575.0327329880392
13_79_2013-07-19,1720.4124684105102
13_79_2013-07-26,3396.9500277445277
13_80_2012-11-02,82560.2264809292
13_80_2012-11-09,77493.88886674978
13_80_2012-11-16,2465.43102988577
13_80_2012-11-23,8544.8842243914
13_80_2012-11-30,8715.466284156782
13_80_2012-12-07,40757.39532293936
13_80_2012-12-14,2488.4921558988112
13_80_2012-12-21,6771.13930405952
13_80_2012-12-28,2035.4254006378674
13_80_2013-01-04,3856.257632695076
13_80_2013-01-11,167.20872194547204
13_80_2013-01-18,12526.46455312595
13_80_2013-01-25,4352.411429341498
13_80_2013-02-01,10490.186515592908
13_80_2013-02-08,494.9978429135683
13_80_2013-02-15,885.1439778509231
13_80_2013-02-22,13041.232509207879
13_80_2013-03-01,8515.620374492246
13_80_2013-03-08,62226.762487388776
13_80_2013-03-15,29769.818813045455
13_80_2013-03-22,53023.98645990798
13_80_2013-03-29,20023.852625280742
13_80_2013-04-05,37278.40098830168
13_80_2013-04-12,34086.3016782611
13_80_2013-04-19,4594.469146854779
13_80_2013-04-26,4859.618022904385
13_80_2013-05-03,19020.973518659128
13_80_2013-05-10,118444.10300435354
13_80_2013-05-17,79098.29572426721
13_80_2013-05-24,171659.1972448235
13_80_2013-05-31,53292.82448300509
13_80_2013-06-07,82221.65895635523
13_80_2013-06-14,142211.11332643378
13_80_2013-06-21,8045.204098605085
13_80_2013-06-28,28682.139162166444
13_80_2013-07-05,14448.81423874591
13_80_2013-07-12,541.0819294995921
13_80_2013-07-19,36281.47076775173
13_80_2013-07-26,82919.35973669075
13_81_2012-11-02,27837.600778686872
13_81_2012-11-09,46302.23794451665
13_81_2012-11-16,40156.83206818359
13_81_2012-11-23,6239.559996422266
13_81_2012-11-30,46920.67786365074
13_81_2012-12-07,36227.36321229897
13_81_2012-12-14,40459.88410009384
13_81_2012-12-21,32904.45633436853
13_81_2012-12-28,17657.967212825282
13_81_2013-01-04,8662.324759721445
13_81_2013-01-11,51250.31031584566
13_81_2013-01-18,26966.11764856799
13_81_2013-01-25,16805.683773347984
13_81_2013-02-01,16873.026181946134
13_81_2013-02-08,3604.924909485923
13_81_2013-02-15,2761.405492114552
13_81_2013-02-22,9459.69202226855
13_81_2013-03-01,7644.050942629896
13_81_2013-03-08,16888.12663385963
13_81_2013-03-15,29089.542487847397
13_81_2013-03-22,10219.978787913986
13_81_2013-03-29,16117.85428591092
13_81_2013-04-05,12780.308487272503
13_81_2013-04-12,2583.914894170427
13_81_2013-04-19,1247.776510913463
13_81_2013-04-26,6407.525069218097
13_81_2013-05-03,5899.24757370398
13_81_2013-05-10,5264.876513277243
13_81_2013-05-17,11304.683125966361
